price,latitude,longitude,accommodates,bathrooms,bedrooms,beds,review_scores_value,license,instant_bookable,distance_min,amenity_parking,amenity_luxurious,amenity_workspace,amenity_dryer,amenity_washer,amenity_outdoor,amenity_security,amenity_balcony_view,amenity_entertainment,amenity_family,amenity_fitness,amenity_pet_friendly,amenity_accessibility,amenities_count,is_entire_home
359.0,40.7594614,-73.9712201,2,1.0,1.0,1.0,4.0,False,True,0.6372430631619475,False,False,False,True,True,False,True,False,False,True,False,True,True,31,True
237.0,40.58802,-73.81506,2,1.0,0.0,3.0,4.86,True,False,20.211241899629815,True,True,False,True,False,True,True,True,True,False,True,False,False,64,True
121.0,40.7708224,-73.9575626,2,1.0,0.0,1.0,4.88,False,False,1.0648109768269811,False,True,True,True,True,False,True,False,False,False,False,False,False,33,True
43.0,40.75262,-73.90537,1,1.0,1.0,1.0,3.67,False,False,5.7170702274295,True,True,True,True,False,False,False,False,False,False,False,False,False,41,False
150.0,40.7553992,-73.9726263,2,1.0,1.0,1.0,5.0,False,False,0.630404200872542,False,True,True,True,True,False,False,False,False,False,True,False,False,17,True
150.0,40.785255430388474,-73.97266888176442,2,1.0,1.0,1.0,2.5,False,False,0.3704839279117859,False,False,False,True,True,False,True,False,False,False,False,False,False,32,True
357.0,40.74479840000001,-74.00536129999999,4,1.0,2.0,2.0,5.0,False,False,0.9752200820387152,True,True,True,True,True,False,True,True,False,True,False,True,True,51,True
309.0,40.74479840000001,-74.00536129999999,6,2.0,3.0,3.0,4.33,False,False,0.9752200820387152,True,True,True,True,True,False,False,True,False,True,False,True,True,51,True
257.0,40.617976494373856,-73.9291590613022,5,1.0,3.0,5.0,4.66,True,True,11.339231872985387,True,True,True,True,False,False,False,False,False,True,False,True,False,52,True
150.0,40.71687043991017,-73.95877725785859,3,1.0,1.0,2.0,4.5,False,True,3.436275448141893,True,True,True,True,False,False,True,False,True,False,False,True,False,44,True
48.0,40.6856544,-73.9441794,2,2.0,1.0,1.0,5.0,False,False,5.0010696390088185,False,False,False,False,True,False,False,False,False,False,False,False,False,7,False
184.0,40.74124580000001,-73.9804547,2,1.0,1.0,1.0,4.69,True,False,0.9398578435627118,True,False,False,True,False,False,True,False,False,False,False,False,True,22,False
110.0,40.78058643033789,-73.84250920254783,2,1.0,1.0,1.0,4.82,True,False,10.188883178370197,False,True,True,True,False,False,True,False,False,False,False,False,False,28,False
177.0,40.604654038486416,-74.00722918597347,5,2.0,2.0,3.0,4.5,False,True,9.903710970354066,False,True,True,True,True,False,True,False,False,False,False,True,False,24,True
97.0,40.71382012642742,-73.99444686228817,2,1.0,1.0,1.0,4.67,True,True,0.8820132617608804,True,False,False,False,False,False,True,False,False,False,False,False,False,23,False
105.0,40.7670082,-73.8670454,2,1.0,1.0,1.0,4.77,True,False,8.233463806552543,False,False,False,True,False,False,True,False,False,False,False,False,False,13,False
89.0,40.68587,-73.90735,2,1.0,1.0,1.0,4.89,True,False,7.895173904361558,False,True,True,True,False,False,True,False,False,False,False,False,False,26,False
230.0,40.7553992,-73.9726263,2,1.0,1.0,1.0,4.0,False,False,0.630404200872542,False,True,True,True,True,False,True,False,False,False,True,False,False,19,False
104.0,40.69124341984091,-73.84875623853111,2,1.0,1.0,1.0,4.6,True,True,12.628917575328627,True,True,True,True,False,False,True,False,False,False,False,False,False,33,False
139.0,40.780562658976734,-73.84290810312837,2,1.0,1.0,1.0,4.78,True,False,10.155180992483475,True,True,True,True,False,False,True,False,False,False,False,False,False,32,True
227.0,40.7660428,-73.95707809999999,4,1.0,2.0,2.0,5.0,False,False,1.570772454486841,True,True,True,True,True,False,True,False,False,False,False,True,False,33,True
84.0,40.80712929609037,-73.9464870640931,2,1.0,1.0,1.0,4.8,False,False,3.0616513347015535,True,True,True,True,True,False,True,False,False,False,False,False,False,51,False
234.0,40.7660428,-73.95707809999999,4,1.0,2.0,2.0,5.0,False,False,1.570772454486841,True,True,True,True,True,False,True,False,False,False,False,True,False,35,True
258.0,40.7660428,-73.95707809999999,4,1.0,2.0,2.0,5.0,False,False,1.570772454486841,True,True,True,True,True,False,False,False,False,False,False,True,False,33,True
170.0,40.7620174,-73.80224419999999,6,2.0,3.0,3.0,5.0,False,True,13.725283630841256,True,False,False,True,True,False,False,False,False,False,False,True,False,20,True
223.0,40.76672650916878,-73.92042647145678,2,1.0,1.0,1.0,4.74,True,False,3.8756400630465646,False,True,True,True,False,False,True,False,False,False,False,False,False,18,True
181.0,40.7092191,-74.0137534,2,1.0,0.0,1.0,4.57,False,False,0.25504447041555195,True,True,False,True,True,False,True,True,False,False,True,False,True,37,True
49.0,40.8158564,-73.9444091,2,1.0,1.0,1.0,2.0,False,False,3.9663689774634263,False,False,False,False,False,False,False,False,False,False,False,False,False,6,False
60.0,40.77330869636921,-73.79721193075518,1,1.0,1.0,1.0,5.0,False,False,14.028850728807553,True,False,False,False,False,False,True,False,False,False,False,False,False,23,False
157.0,40.75507,-73.97007,2,1.0,1.0,1.0,4.88,True,False,0.8328086476766712,False,True,True,False,False,False,True,False,False,False,False,False,False,11,True
55.0,40.69681307394335,-73.91291418154883,1,4.0,5.0,1.0,3.0,False,False,7.172478917190126,False,True,True,True,True,False,True,True,False,False,False,False,False,17,False
36.0,40.645386211199984,-73.95270817831779,1,1.0,1.0,1.0,5.0,False,False,7.708162986895762,False,True,True,True,False,False,True,False,True,False,False,False,False,47,False
49.0,40.8158564,-73.9444091,2,1.0,1.0,1.0,5.0,False,False,3.9663689774634263,False,False,False,False,False,False,False,False,False,False,False,False,False,6,False
265.0,40.69264886209883,-73.98198144377808,4,2.0,2.0,2.0,5.0,False,False,1.9547327670990473,False,True,True,False,True,False,False,False,False,False,True,False,False,13,True
80.0,40.7372804,-73.9248528,2,1.0,1.0,1.0,4.95,True,False,5.132156846220005,True,True,True,True,True,True,True,True,False,False,False,False,False,53,False
112.0,40.78218092096193,-73.84197683937674,2,1.0,1.0,1.0,4.87,True,False,10.237506944594758,False,True,True,True,False,False,True,False,False,False,False,False,False,28,False
116.0,40.78014307181483,-73.84250174321298,2,1.0,1.0,1.0,4.83,True,False,10.18902898999279,False,True,True,True,False,False,True,False,False,False,False,False,False,28,True
152.0,40.677566494300635,-73.90605375276546,2,1.0,1.0,2.0,4.86,True,False,8.306909241885588,True,False,False,True,True,True,True,True,False,True,False,False,False,53,True
301.0,40.678275825407425,-73.96425303768575,2,1.0,2.0,2.0,4.89,True,False,4.142679968796405,True,True,True,True,True,False,True,False,False,False,False,False,False,33,False
191.0,40.71924,-73.99072,2,1.0,0.0,1.0,4.74,True,False,1.5498041585357625,False,True,True,True,False,False,True,True,False,False,False,False,False,19,True
99.0,40.76629,-73.98666,2,1.0,1.0,1.0,4.64,False,False,0.9257946541273745,False,True,True,True,False,False,True,False,False,False,False,False,False,37,True
192.0,40.75724,-73.99236,2,1.0,1.0,1.0,4.52,True,True,0.5853923507179908,True,True,True,True,False,False,True,False,False,False,True,False,True,22,False
300.0,40.7481,-73.98839,6,1.0,0.0,3.0,4.62,True,True,0.2625193918912765,True,False,False,True,True,False,False,True,False,True,False,True,True,38,True
145.0,40.79973176027088,-73.96042720453124,6,1.0,4.0,5.0,4.45,False,False,1.755910352605237,True,False,False,True,False,False,False,False,False,False,False,False,True,28,True
59.0,40.70171,-73.94322,2,1.0,1.0,1.0,4.8,False,False,4.562646047664103,True,True,True,True,True,False,True,False,True,False,True,True,False,50,False
49.0,40.8158564,-73.9444091,2,1.0,1.0,1.0,2.0,False,False,3.9663689774634263,False,False,False,False,False,False,False,False,False,False,False,False,False,6,False
49.0,40.81586,-73.94441,2,1.0,1.0,1.0,4.0,False,False,3.966674736185315,False,False,False,False,False,False,False,False,False,False,False,False,False,6,False
312.0,40.74681237128886,-73.98884248687365,6,1.0,0.0,4.0,4.46,True,True,0.3642990147189718,True,False,False,True,True,False,False,True,False,True,False,True,True,40,True
165.0,40.72170940593594,-73.97966962692809,2,1.0,1.0,1.0,4.0,False,False,2.2637154704522646,False,False,False,False,True,False,True,False,False,False,False,False,False,13,True
137.0,40.64191702728721,-73.96739374968631,2,1.5,1.0,2.0,4.96,True,False,7.551350455359093,True,True,True,False,True,False,True,False,False,True,False,True,False,43,False
60.0,40.65673957194038,-73.9008178574004,1,1.0,1.0,1.0,5.0,False,False,9.79915213172647,True,False,False,True,False,False,True,False,False,False,False,False,True,31,False
93.0,40.72807700006892,-73.9863677905778,2,1.0,1.0,1.0,5.0,False,False,2.304520842153435,False,True,True,True,True,False,False,False,False,False,False,False,False,30,False
273.0,40.75705,-73.99316,6,1.0,2.0,3.0,4.6,True,True,0.6553782261156933,True,True,True,True,True,False,False,False,False,False,False,False,False,41,True
240.0,40.7563631213003,-73.97297449959326,2,1.0,1.0,2.0,4.0,False,False,0.5487209851417872,False,True,True,True,True,False,True,False,False,False,True,False,False,19,False
90.0,40.76315,-73.92987,2,1.0,1.0,1.0,4.5,False,False,3.342818168548222,True,True,True,True,True,False,True,False,True,True,False,True,False,54,False
392.0,40.7450659,-74.0015658,6,1.0,0.0,5.0,4.64,True,False,0.9040281879780739,True,True,True,True,False,False,True,False,False,True,False,False,False,43,True
49.0,40.6941504,-73.9457867,2,2.0,1.0,1.0,4.0,False,False,4.519076608778884,False,False,False,False,True,False,False,False,False,False,False,False,False,7,False
108.0,40.687989235293905,-73.91823412487773,2,2.0,1.0,1.0,4.91,True,False,6.946298265982623,True,True,True,True,True,True,True,True,True,True,True,True,False,64,False
95.0,40.77467,-73.91877,2,2.0,1.0,1.0,4.64,True,True,3.7872964095407973,True,True,True,True,False,False,True,True,False,False,False,False,False,39,False
50.0,40.6941504,-73.9457867,2,2.0,1.0,1.0,5.0,False,False,4.519076608778884,False,False,False,False,True,False,False,False,False,False,False,False,False,7,False
212.0,40.75439,-73.97188,2,1.0,1.0,2.0,4.0,False,False,0.7488318991679033,False,True,True,True,True,False,True,False,False,False,True,False,False,20,False
144.0,40.71068915110659,-73.91895968454364,4,1.0,1.0,2.0,4.67,False,True,6.606024498678946,True,True,True,True,False,False,True,False,False,False,True,True,False,19,True
294.0,40.74612,-73.98727,5,1.0,0.0,3.0,4.34,True,True,0.33749204911262703,False,False,False,True,True,False,False,False,False,False,False,True,True,37,True
47.0,40.6954769,-73.9127501,2,2.0,1.0,1.0,4.0,False,False,7.209062066135349,False,False,False,False,True,False,False,False,False,False,False,False,False,7,False
49.0,40.696558291116595,-73.91217424575186,1,4.0,5.0,1.0,4.0,False,False,7.238470377040375,False,True,True,True,True,False,True,False,False,False,False,False,False,15,False
67.0,40.765454242397624,-73.92889521078527,2,1.0,1.0,3.0,5.0,False,False,3.284208905328458,True,True,True,True,True,False,True,False,True,True,False,True,False,57,False
102.0,40.78779912979905,-73.84522643717656,2,1.5,1.0,1.0,4.95,True,False,10.001705161988747,True,True,True,True,False,True,True,True,True,False,False,False,False,46,False
336.0,40.74667,-73.98957,5,1.0,0.0,3.0,4.56,True,True,0.4233372666145376,True,False,False,True,True,False,False,True,False,True,False,True,True,37,True
271.0,40.74819,-73.98725,8,1.0,1.0,4.0,4.22,True,True,0.1688955178059012,True,False,False,True,True,False,True,False,False,False,False,True,True,33,False
304.0,40.74641,-73.98697,5,1.0,0.0,3.0,4.52,True,True,0.2973323071380377,True,False,False,True,True,False,False,True,False,True,False,True,False,38,True
129.0,40.7734986,-73.95090929999999,2,1.0,1.0,1.0,4.5,False,False,1.2272020318234802,False,True,True,True,True,False,True,False,False,False,False,False,False,32,True
183.0,40.76508,-73.99333,2,1.0,1.0,1.0,1.5,False,False,1.027264098814196,False,False,False,False,False,False,True,False,False,False,False,False,False,13,True
53.0,40.79227761449344,-73.93935921333853,1,1.0,1.0,1.0,4.0,False,False,2.468708623275997,True,True,True,False,True,False,True,False,False,False,False,False,False,36,False
312.0,40.70803,-74.014869,2,1.0,0.0,1.0,4.0,False,True,0.4048389897991291,False,False,False,True,True,False,True,False,False,True,True,True,True,32,True
193.0,40.7796761,-73.9825455,2,1.0,0.0,1.0,5.0,False,True,0.7845701557529583,True,False,False,True,True,False,True,False,False,False,True,True,True,31,True
303.0,40.7796761,-73.9825455,5,2.0,2.0,2.0,3.0,False,False,0.7845701557529583,False,True,True,True,True,False,False,False,False,False,True,True,True,29,True
189.0,40.80843,-73.94572,2,2.0,2.0,2.0,4.5,False,False,3.216189861260175,True,True,True,True,True,True,False,False,True,False,True,False,False,55,True
48.0,40.773942479103454,-73.7725721641151,6,1.0,1.0,2.0,5.0,False,False,16.103926578351068,True,True,True,True,False,True,True,True,True,False,True,False,False,57,False
45.0,40.8662380033762,-73.88987398439257,1,1.0,1.0,1.0,5.0,False,False,11.178414327755675,False,True,True,True,False,False,True,False,False,False,False,False,False,25,False
48.0,40.86596,-73.88915,2,2.0,1.0,1.0,4.0,False,False,11.18987631588605,False,True,True,False,False,False,True,False,False,False,False,False,False,23,False
49.0,40.865962027053946,-73.88789887719128,2,2.0,1.0,1.0,4.83,False,False,11.253337142600637,False,True,True,False,False,False,True,False,False,False,False,False,False,27,False
142.0,40.657921526897375,-73.97696554646947,2,1.0,1.0,1.0,4.67,True,False,5.609249030634972,True,True,True,False,False,True,True,True,True,False,False,False,False,25,False
46.0,40.86778660717183,-73.89009111954125,2,2.0,1.0,1.0,4.0,False,False,11.306767975584942,False,True,True,False,False,False,True,False,False,False,False,False,False,22,False
48.0,40.86594827325655,-73.88840217452885,2,1.0,1.0,1.0,4.4,False,False,11.226583354171124,False,True,True,False,False,False,True,False,False,False,False,False,False,23,False
311.0,40.74650920356094,-73.98879442934775,6,1.0,0.0,4.0,4.53,True,True,0.3827693212291475,True,False,False,True,True,False,False,True,False,True,False,True,True,41,True
296.0,40.74632324439059,-73.98840066648066,5,1.0,0.0,3.0,4.56,True,True,0.37379094896655735,False,False,False,True,True,False,False,True,False,True,False,True,True,40,True
180.0,40.606519751891845,-73.95777115397549,2,1.0,1.0,1.0,4.9,True,False,11.54263371422082,True,True,True,True,True,False,True,False,False,False,False,False,False,42,True
250.0,40.7554,-73.97263,2,1.0,1.0,1.0,4.33,False,False,0.6300983568499804,False,True,True,True,True,False,True,False,False,False,True,False,False,19,True
221.0,40.74657,-73.98867,2,1.0,0.0,1.0,4.4,True,True,0.37044879756677185,True,False,False,True,True,False,False,False,False,True,False,True,True,36,True
93.0,40.77066,-73.92103,4,2.0,1.0,2.0,4.73,True,True,3.6899502654157414,True,False,False,True,False,False,True,True,False,False,False,False,False,40,False
138.0,40.73495,-73.97977,3,1.0,1.0,2.0,4.2,False,True,1.6123639292036214,False,True,True,True,True,False,True,False,False,False,False,True,False,42,True
165.0,40.67323,-73.75756,5,2.0,3.0,3.0,4.76,True,False,20.557708137198855,True,False,False,True,False,False,True,False,False,False,False,False,False,33,True
162.0,40.64894,-73.96931,4,1.0,2.0,2.0,4.75,False,False,6.762502194590966,False,False,False,True,False,False,True,False,False,False,False,False,False,36,True
99.0,40.64737,-73.96929,4,1.0,2.0,2.0,4.75,False,False,6.926986509242188,True,True,True,True,False,False,True,False,False,False,False,False,False,43,True
250.0,40.76188,-73.99506,4,2.0,3.0,3.0,5.0,False,False,0.9150366994683724,False,False,False,True,True,False,True,False,False,False,False,True,True,16,True
240.0,40.76002474505399,-73.99196615240979,4,1.0,1.0,2.0,4.68,True,True,0.5904914949219945,True,True,True,True,False,False,False,False,False,False,False,False,False,42,True
136.0,40.6810593,-73.8692829,2,1.0,1.0,1.0,4.76,True,False,11.13931760390706,True,False,False,False,True,False,False,True,False,False,False,True,False,26,True
385.0,40.79785,-73.963,6,1.0,3.0,4.0,4.77,True,False,1.4854384734514854,True,False,False,True,False,False,False,False,False,False,False,False,False,28,True
140.0,40.69589,-73.98394,3,1.0,1.0,1.0,5.0,False,False,1.576451087812188,False,True,True,False,True,False,False,False,False,False,True,False,False,11,True
90.0,40.68960344512601,-73.86890083946567,2,1.0,1.0,1.0,4.8,True,False,10.97226761439639,True,False,False,False,False,False,True,False,False,False,False,False,False,19,False
348.0,40.73991770000001,-73.97898550000002,2,1.0,1.0,1.0,5.0,False,True,1.1281539060631531,False,False,False,True,True,True,True,True,False,True,True,True,True,34,True
305.0,40.71715896078021,-74.00166357548758,5,2.0,1.0,1.0,4.89,True,False,1.174041441950241,False,True,True,True,True,False,True,True,True,False,True,False,True,46,False
233.0,40.7650252,-73.9937774,2,1.0,1.0,1.0,4.68,True,True,1.0474348429288023,True,False,False,True,False,False,True,False,False,False,False,False,False,41,False
120.0,40.73763,-73.98369,2,1.0,1.0,1.0,4.83,True,False,1.2509471790161768,True,True,True,True,False,False,True,False,False,False,False,False,False,22,False
199.0,40.80187016885875,-73.95749189978514,2,1.0,2.0,2.0,4.71,True,False,2.074062331730627,True,False,False,False,True,False,True,False,False,False,False,False,False,45,True
100.0,40.69798,-73.92465,1,1.0,1.0,1.0,4.67,True,False,6.172279866787362,True,True,True,True,False,False,True,False,False,False,False,False,False,28,False
229.0,40.7645,-73.91758,4,1.0,1.0,2.0,4.79,True,False,4.19183262762138,True,True,True,True,False,False,True,False,False,False,False,False,True,48,True
335.0,40.69046937530731,-73.93836789588222,6,2.0,3.0,3.0,4.83,True,False,5.242672301443321,False,False,False,True,True,False,True,False,False,False,False,False,False,36,True
392.0,40.72708635410679,-73.98555788775373,6,1.0,2.0,2.0,4.43,True,True,2.413188092605668,False,False,False,True,True,True,False,True,True,True,False,True,False,41,True
220.0,40.80106183192945,-73.95857137440558,2,1.0,2.0,2.0,4.51,True,False,1.9538676173460576,True,False,False,False,True,False,True,False,False,False,False,False,False,40,True
417.0,40.745882196465146,-73.97635320744612,4,1.5,1.0,2.0,4.79,True,False,0.8328331200535144,True,True,True,True,True,False,True,False,False,False,False,False,False,44,True
80.0,40.87112,-73.90108,2,1.0,1.0,1.0,4.75,False,False,11.108911300005536,True,False,False,True,True,False,False,False,False,False,False,False,False,27,True
315.0,40.7749976,-73.9524568,3,1.0,1.0,3.0,4.69,True,False,1.0302953592539186,False,True,True,True,False,False,True,False,False,False,False,False,False,28,True
56.0,40.63431137260063,-74.02256637194871,2,1.0,1.0,1.0,4.75,False,False,6.3711990383131285,True,True,True,True,False,False,True,False,False,False,False,False,False,28,False
125.0,40.674962463025665,-73.87947446670637,2,1.0,1.0,2.0,4.76,True,False,10.510721764908538,True,True,True,True,True,False,True,False,True,True,False,False,False,55,False
56.0,40.66219,-73.92825,2,1.0,1.0,1.0,4.83,False,False,7.5799393131661805,True,True,True,True,False,True,False,True,False,True,False,False,False,44,True
233.0,40.7639766,-73.9934938,4,1.0,2.0,2.0,5.0,False,False,0.9466238425239799,False,True,True,True,True,False,False,False,False,False,False,True,False,29,True
50.0,40.64716271872885,-73.9289447888491,2,1.0,1.0,2.0,4.5,False,False,8.708800661313532,True,True,True,False,False,False,True,False,False,False,False,False,False,28,False
230.0,40.74314559462359,-73.98210363690275,4,1.0,1.0,1.0,4.23,True,True,0.6895527795595474,False,True,True,True,False,False,False,False,False,False,False,False,False,32,True
145.0,40.675808997391805,-73.94433972428922,2,1.5,1.0,1.0,5.0,False,False,5.572516884741871,False,True,True,True,True,False,True,False,True,False,False,True,False,30,True
86.0,40.746395502165306,-73.98864973743365,2,2.0,1.0,1.0,4.42,True,True,0.3825498731339854,False,False,False,True,True,False,True,False,False,False,False,True,True,34,False
164.0,40.77893,-73.90804,2,1.0,1.0,2.0,4.79,True,False,4.656644386417703,True,True,True,True,False,False,False,False,True,False,False,False,False,37,True
400.0,40.80701,-73.94817,4,1.0,2.0,2.0,5.0,False,False,2.967601518306176,True,True,True,True,True,False,True,False,False,False,False,False,False,44,True
160.0,40.7352318,-73.9992865,2,1.0,1.0,1.0,4.86,False,False,1.766909396870066,True,True,True,True,False,False,True,True,False,False,False,True,False,42,True
183.0,40.764737015321025,-73.99352991834911,2,1.0,1.0,1.0,4.61,True,True,1.009672513993015,False,True,True,True,True,False,True,True,False,False,False,True,False,47,False
181.0,40.75624724909827,-73.97315360433826,2,1.0,1.0,1.0,4.5,False,True,0.5417966089284629,False,True,True,True,True,False,True,False,False,False,True,False,False,19,True
375.0,40.78813,-73.97212,5,2.0,2.0,2.0,4.6,False,False,0.4676243931492097,False,True,True,True,True,False,False,True,False,False,True,True,True,36,True
204.0,40.78097,-73.84265,4,1.0,2.0,2.0,4.74,True,False,10.177610153889706,True,True,True,True,False,False,True,False,False,False,False,False,False,38,True
62.0,40.80246,-73.96622,1,2.0,4.0,1.0,5.0,False,False,1.9366836572611634,False,True,True,True,True,False,True,True,False,False,False,False,False,15,False
307.0,40.68972,-73.93158,6,1.0,2.0,4.0,4.67,False,False,5.812662949266423,True,True,True,True,True,True,True,True,True,True,False,False,False,62,True
140.0,40.72328999011883,-73.93997138304954,4,1.0,2.0,2.0,5.0,False,True,4.77275593972673,True,True,True,True,False,False,False,False,False,False,False,False,False,27,True
182.0,40.65514030000001,-73.9742879,2,1.0,1.0,1.0,4.68,True,False,5.973118035609846,False,False,False,False,False,False,True,False,False,True,False,True,False,33,True
171.0,40.68121,-73.91828,7,2.0,3.0,5.0,5.0,False,False,7.197139372461551,True,True,True,True,True,False,True,True,False,False,False,False,False,37,True
162.0,40.81118407762784,-73.94573880772765,4,1.0,1.0,3.0,4.79,True,True,3.466493615482926,True,True,True,True,False,False,True,True,False,False,False,True,False,46,False
285.0,40.65508,-73.742,9,2.0,3.0,3.0,4.32,True,True,22.281598063595833,True,True,True,True,True,False,True,True,False,False,False,False,False,44,False
133.0,40.81144,-73.94339,3,1.0,1.0,1.0,4.55,True,True,3.6021752863834786,True,True,True,True,False,False,False,True,True,False,False,True,False,43,False
204.0,40.68854,-73.93111,4,1.5,1.0,3.0,4.66,False,False,5.892508146122962,True,True,True,True,True,True,True,True,True,True,False,False,False,61,True
166.0,40.81287,-73.94537,3,1.0,1.0,2.0,4.73,True,True,3.640871847179263,True,True,True,True,False,False,False,True,False,False,False,True,False,46,True
166.0,40.72857,-73.97974,2,1.0,1.0,2.0,4.69,True,False,2.299164865608664,True,False,False,True,False,False,True,True,False,False,False,False,True,39,True
283.0,40.6612,-73.93312,5,1.0,2.0,6.0,4.77,True,True,7.343790599789215,True,True,True,True,True,True,True,True,True,True,False,True,False,59,True
82.0,40.70861,-73.74067,2,1.0,1.0,1.0,4.64,True,False,20.372628168517497,True,True,True,False,False,False,True,True,False,False,False,False,False,37,False
260.0,40.6920594,-73.8016646,6,1.0,3.0,3.0,5.0,False,False,16.57414406771925,False,True,True,True,False,False,True,False,False,False,False,True,False,21,True
100.0,40.6660982,-73.8931984,2,2.0,1.0,1.0,4.87,True,True,9.827455485636047,True,False,False,True,True,False,True,False,False,False,False,False,False,47,False
128.0,40.81266953240476,-73.94409308508769,2,1.0,1.0,1.0,4.73,True,True,3.6806912463315804,True,True,True,True,False,False,False,True,False,True,False,True,False,45,False
137.0,40.81221,-73.94376,3,1.5,1.0,1.0,4.5,True,True,3.6541906643106747,True,True,True,True,False,False,True,True,True,True,False,True,False,37,False
137.0,40.81286264353303,-73.94549008684787,2,1.0,1.0,1.0,4.53,True,True,3.634806233622212,True,True,True,True,False,False,True,True,True,False,False,True,False,48,False
236.0,40.81288352213672,-73.9448925315334,4,1.0,1.0,3.0,4.56,True,True,3.663697271527142,True,True,True,True,False,True,False,True,False,True,False,True,False,51,True
167.0,40.638991484563704,-73.96573940369157,2,1.0,1.0,2.0,4.72,True,False,7.9042491859457575,True,True,False,True,True,True,True,True,False,False,False,True,False,45,False
170.0,40.745144066283025,-73.99870425594759,2,1.0,0.0,1.0,5.0,False,False,0.7446012437116971,False,False,False,True,True,False,True,False,False,False,False,False,False,20,True
220.0,40.74362066895416,-73.98399946524748,4,1.0,1.0,2.0,4.34,True,True,0.5895253042857718,False,True,True,True,False,False,False,False,False,False,False,False,False,33,True
90.0,40.6913576,-73.9465214,2,1.0,1.0,1.0,4.25,False,False,4.561739323189568,True,True,True,True,True,False,True,False,False,False,False,False,False,32,False
234.0,40.67826,-73.94493,7,1.0,2.0,6.0,4.58,True,False,5.371628426235234,True,False,False,True,False,False,True,False,False,True,False,True,False,45,True
250.0,40.66912,-73.89234,6,1.0,2.0,3.0,4.81,True,False,9.745984315219227,False,True,True,True,True,False,True,False,False,False,False,False,False,42,True
63.0,40.64021647196325,-73.95302400646906,2,1.0,1.0,1.0,4.75,False,False,8.202968044479501,True,True,True,False,False,False,True,False,False,False,False,True,False,16,False
48.0,40.8158564,-73.9444091,2,3.0,1.0,1.0,4.0,False,False,3.9663689774634263,False,False,False,False,False,False,False,False,False,False,False,False,False,6,False
125.0,40.677328069566,-73.92008959558578,2,2.5,1.0,1.0,4.86,True,False,7.236066298070917,True,False,False,True,True,True,True,True,False,False,False,False,False,46,False
199.0,40.70448,-74.00675,2,1.0,1.0,1.0,4.37,True,True,0.851629547799648,False,True,True,True,False,False,True,False,False,False,True,False,True,16,False
72.0,40.77208,-73.73407,2,1.0,1.0,1.0,4.76,False,False,19.360155157425698,False,False,False,True,False,False,True,False,False,False,False,False,False,37,False
86.0,40.82673,-73.859,4,1.0,1.0,2.0,5.0,False,False,10.24407721252002,True,False,False,True,False,True,False,True,False,False,False,False,False,37,True
285.0,40.73919006766021,-74.00503052239323,2,1.0,1.0,1.0,5.0,False,True,1.5767021024002361,False,True,True,False,False,False,False,False,False,False,False,False,False,8,True
89.0,40.679171308467176,-73.92120698891736,1,1.5,1.0,1.0,4.87,True,False,7.062291005617001,True,False,False,True,True,True,True,True,False,False,False,False,False,46,False
48.0,40.6954769,-73.9127501,2,2.0,1.0,1.0,2.0,False,False,7.209062066135349,False,False,False,False,True,False,False,False,False,False,False,False,False,7,False
176.0,40.76293,-73.99363,2,1.0,1.0,1.0,4.38,True,True,0.8780628289371396,False,True,True,True,True,False,True,False,False,False,False,True,False,46,False
250.0,40.7176423,-73.9436317,2,1.0,1.0,1.0,5.0,False,False,4.680136222781214,True,True,True,True,False,True,True,True,True,False,True,True,False,41,False
121.0,40.7740101,-73.95005739999999,2,1.0,0.0,1.0,4.78,False,False,1.2606347143513583,False,True,True,True,True,False,True,False,False,False,False,False,False,32,True
228.0,40.7389101,-73.9808275,3,1.0,0.0,1.0,5.0,False,False,1.1667517982590583,True,True,True,True,True,False,True,False,False,False,False,True,False,38,True
38.0,40.68642555656813,-73.91557384728375,4,1.5,1.0,1.0,5.0,False,False,7.2125727858995266,True,True,True,True,True,False,True,False,False,False,False,False,False,31,False
246.0,40.74396,-73.98269,4,1.0,1.0,1.0,4.37,True,True,0.5868457225720258,False,True,True,True,False,False,False,False,False,False,False,False,False,32,True
43.0,40.6941504,-73.9457867,2,2.0,1.0,1.0,5.0,False,False,4.519076608778884,False,False,False,False,True,False,False,False,False,False,False,False,False,7,False
415.0,40.76325,-73.98279,4,2.0,2.0,2.0,4.57,False,False,0.6120219031466048,True,True,True,True,True,False,False,False,False,False,True,False,True,29,True
312.0,40.74809246917742,-73.9797330693904,4,1.0,1.0,2.0,4.63,True,False,0.4876444049048144,False,False,False,True,True,False,True,False,False,False,False,False,True,31,True
138.0,40.7618947,-73.98579769999999,1,1.0,1.0,1.0,5.0,False,False,0.4332334974495815,True,True,True,False,True,True,True,False,False,False,True,True,False,20,False
360.0,40.77039,-73.96032,4,1.0,2.0,2.0,4.1,True,True,1.0296729868515522,False,False,False,True,False,False,False,False,False,False,False,False,False,18,True
240.0,40.608,-74.00788,4,1.0,2.0,3.0,4.82,True,True,9.534162033346966,True,True,True,True,True,True,True,True,False,True,False,False,False,52,True
345.0,40.67144770089219,-73.94667934635773,3,1.0,2.0,2.0,4.79,True,False,5.729640959638332,True,True,True,True,True,False,True,False,True,False,False,False,False,50,True
279.0,40.64936,-73.94965,4,1.0,2.0,2.0,4.85,True,True,7.4604408424748305,True,True,True,True,True,False,True,False,True,True,False,False,False,56,True
